,entity_type,n_document,n_sentence,n_token,n_entity,F1_mean,F1_std,FN_mean,FP_mean,TP_mean,P_mean,R_mean
519,Cutter103154073,7,636,16637,695,0.40036000000000005,0.07135255005954588,101.2,9.6,37.8,0.7943,0.27014
520,Organophosphate114969994,8,795,21102,1074,0.71818,0.09840342270470066,80.0,20.4,134.8,0.866,0.6226800000000001
521,Name106720964,13,1259,36505,1411,0.85838,0.09777834934176377,57.8,14.2,224.4,0.9391,0.80002
522,Prophet110483530,102,10128,320776,13235,0.75758,0.025151811067992712,829.8,333.6,1817.4,0.8450199999999999,0.6875199999999999
523,Beekeeper109846755,24,2317,67577,2344,0.7024199999999999,0.19863753321061958,190.4,13.2,278.4,0.9504199999999999,0.59412
524,LiveryCompany108186898,5,404,11434,529,0.8748600000000002,0.024084069423583723,20.4,3.8,85.4,0.95686,0.80658
525,MajorityLeader110283824,7,647,19681,676,0.59534,0.11459076053504487,73.8,6.0,61.4,0.9054,0.45216
526,FungusGenus111592146,2,179,2533,195,0.9218399999999999,0.029657417284719854,3.6,2.4,35.4,0.9377600000000001,0.9099999999999999
527,Algebraist109784043,7,633,16541,688,0.60502,0.07526965922601218,73.0,9.6,64.6,0.86358,0.46706000000000003
528,Adornment102681518,6,578,17012,615,0.60368,0.224953981071685,61.2,9.8,61.8,0.83416,0.50824
529,Salad107806221,3,250,6306,280,0.47332,0.16411051642109958,34.4,10.8,21.6,0.6586,0.38553999999999994
530,MilitaryUniform103763968,8,752,17679,839,0.42813999999999997,0.09126534062830205,116.0,19.2,52.0,0.72218,0.30872
531,PrintingConcern108069627,4,363,8654,375,0.33587999999999996,0.13582069650830098,58.2,4.8,16.8,0.77782,0.22547999999999996
532,Strip104339291,4,393,10062,451,0.49408,0.08094732608307702,53.0,23.2,37.2,0.6161,0.41290000000000004
533,Faculty105650329,22,2139,55105,2443,0.6470399999999998,0.19917137947004332,220.6,54.0,268.0,0.81332,0.56852
534,ReligiousMovement108473787,29,2804,84848,3369,0.65562,0.13815555580576555,295.2,67.6,378.6,0.8408599999999999,0.5546800000000001
535,DipterousInsect102188699,7,628,13027,757,0.6630199999999999,0.08237556433797585,66.6,19.0,84.8,0.818,0.56292
536,Nebula109366940,2,155,3135,180,0.7705,0.06626054633037674,9.4,6.4,26.6,0.8075800000000001,0.7418199999999999
537,ToothedWhale102066707,7,678,15438,847,0.7124400000000001,0.14343551303634677,63.8,15.2,105.6,0.86732,0.6219199999999999
538,WarCrime100782518,43,4280,127881,4618,0.57048,0.0557086492386954,504.0,122.0,419.6,0.78322,0.45406
539,JetEngine103596285,13,1291,35476,1587,0.6304000000000001,0.037214996977025294,153.0,38.0,164.6,0.8156599999999999,0.5172200000000001
540,Box102883344,11,1015,17346,1536,0.88874,0.037114773338928,51.4,10.0,255.8,0.9590799999999999,0.83048
541,GrandDuke110142060,41,4080,122304,4541,0.7827200000000001,0.08243480818198097,241.4,131.4,667.0,0.8349,0.7381399999999999
542,Mime110318892,10,904,24635,970,0.67464,0.21702507320583952,84.6,3.4,109.4,0.9553200000000001,0.55792
543,ContractileOrgan105289601,12,1168,30709,2176,0.85868,0.03757682264375208,83.2,29.6,352.0,0.9228999999999999,0.8058
544,SymphonicPoem107047373,4,368,10339,429,0.6026,0.0578759708341899,46.2,6.0,39.6,0.87052,0.4617
545,Employer110054657,22,2110,59928,2156,0.6321200000000001,0.19201181630305986,199.4,34.0,231.8,0.86632,0.53828
546,Caricaturist109896170,17,1618,45299,1791,0.64092,0.07486906971506992,175.0,25.2,183.2,0.8793599999999999,0.5095799999999999
547,Laminitis114348895,7,667,18082,690,0.48963999999999996,0.33882238178727214,78.2,11.6,59.8,0.76928,0.4406600000000001
548,Advantage105155821,9,839,24172,877,0.43976,0.11428344762037938,121.2,11.4,54.2,0.8109000000000002,0.30718
549,Gymnosperm111596108,7,676,19563,793,0.74696,0.14055379895257192,54.8,13.0,103.8,0.88828,0.6663
550,Past115120823,20,1916,59384,2243,0.7326999999999999,0.10163117631908035,173.2,17.4,275.4,0.9384600000000001,0.6110599999999999
551,Usurper110742546,7,685,19419,833,0.6696799999999999,0.07411373421977874,73.2,17.2,93.4,0.84446,0.5603800000000001
552,Emirate108557396,28,2780,79729,3362,0.8583999999999999,0.08952675577725354,122.2,51.6,550.2,0.91264,0.8201599999999999
553,Interchange103577818,9,825,21935,922,0.71052,0.11276723637652913,67.0,24.8,117.4,0.82134,0.63778
554,ComputerLanguage106899633,11,1044,25964,1148,0.7365999999999999,0.12207905635284048,78.2,23.8,151.4,0.8646600000000001,0.66456
555,CreditUnion108234628,3,289,6994,365,0.6562600000000001,0.03995280215454229,30.6,13.4,42.4,0.7620199999999999,0.5791199999999999
556,EpidemicDisease114130166,6,510,12761,548,0.3108,0.12572272666467268,87.0,8.4,22.6,0.7150199999999999,0.2065
557,Captain109893344,5,476,13076,534,0.72578,0.07918531176929215,38.8,11.8,68.0,0.8495800000000001,0.6368199999999999
558,Homosexual110182913,13,1219,35053,1261,0.51964,0.1839523046879272,154.4,9.6,97.8,0.89426,0.3868
559,Aphorist109798404,35,3433,120828,3686,0.7985800000000001,0.062238200488124645,228.2,22.8,509.0,0.95906,0.6906800000000001
560,Mark105737153,9,871,22109,926,0.48392,0.2979541535203025,112.0,10.6,73.2,0.78956,0.40207999999999994
561,Philosophy106158346,15,1434,38897,1527,0.54138,0.15576640716149295,175.0,32.4,130.4,0.78666,0.42976000000000003
562,Cookbook106413020,4,324,8752,337,0.62714,0.1890019957566586,30.4,7.8,37.0,0.82942,0.55022
563,Host108183802,6,523,16596,732,0.7912399999999999,0.05314988617109165,41.0,13.4,105.4,0.8881399999999999,0.71676
564,Worship101028655,9,853,26646,1072,0.69468,0.07786021834030524,91.2,14.6,123.2,0.89368,0.5755
565,Piperazine103946814,4,315,5528,381,0.68408,0.041888299082201944,32.8,7.0,43.4,0.8623200000000001,0.57038
566,Seashore109428293,25,2485,76445,2653,0.74036,0.07290082578407464,194.4,35.4,336.4,0.9027799999999999,0.63274
567,SoundingRocket104262530,3,202,3323,230,0.59286,0.05129801555615967,24.6,5.0,21.6,0.82144,0.4683400000000001
568,BloodTest105742551,4,383,9233,445,0.43751999999999996,0.0863521487862346,61.2,8.2,27.8,0.7592399999999999,0.30992
569,Cruiser103140900,16,1592,46736,2098,0.8023999999999999,0.03673276466589469,101.8,52.6,317.8,0.8576599999999999,0.7554000000000001
570,VentureCapitalist110747965,6,590,17262,623,0.40966,0.22168612586267097,87.4,5.8,37.2,0.82454,0.30060000000000003
571,Stereotype105927586,8,766,22566,803,0.32938,0.1262512479146246,125.8,10.0,34.8,0.7322200000000001,0.21579999999999994
572,CardinalVirtue104847600,102,10180,296109,14308,0.8144,0.04829670796234459,685.2,291.4,2176.4,0.87974,0.75948
573,Supernova109451237,3,264,7206,314,0.55962,0.11905604394569812,35.0,7.8,27.8,0.7783800000000001,0.44350000000000006
574,Pronouncement106727616,6,529,14584,575,0.39986,0.05289652540573909,79.6,25.4,35.4,0.59028,0.30685999999999997
575,Fraternity108229467,40,3911,98329,6583,0.9087999999999999,0.038169149846440105,152.6,75.8,1164.0,0.9384399999999999,0.88224
576,Constant105858936,12,1180,30466,1328,0.70178,0.17965174532967945,101.6,22.2,164.2,0.8665200000000001,0.6146399999999999
577,Perturbation107428450,7,664,15566,729,0.53782,0.19717387656583718,79.8,20.0,66.0,0.7413000000000001,0.45128
578,Organization101008378,6,543,12575,916,0.8827400000000001,0.0112695341518627,25.0,17.0,158.2,0.9038599999999999,0.86316
579,ComputerKeyboard103085013,7,601,12887,655,0.61932,0.17749963830949061,63.2,21.4,67.8,0.7543,0.5314
580,Veteran110749528,15,1423,43777,1469,0.32721999999999996,0.10670667083177134,232.2,11.6,61.6,0.8333400000000001,0.20896000000000003
581,Primitive109627462,10,975,27623,1027,0.3918,0.16016585154145688,149.6,10.4,55.8,0.83802,0.27254
582,Urologist110741493,2,134,3191,139,0.5002,0.1302653445855804,15.4,9.2,12.4,0.66182,0.44644000000000006
583,Promoter110482220,6,530,15217,580,0.43835999999999997,0.08492466308440676,80.0,10.2,36.0,0.77584,0.31005999999999995
584,SpiralGalaxy108271457,7,681,17343,921,0.82196,0.01931968943849768,36.2,28.0,148.0,0.84466,0.80336
585,MolecularBiologist110327143,9,849,21119,1045,0.7588799999999999,0.0431318165627185,64.2,26.0,144.8,0.84724,0.69
586,MotorScooter103791053,2,172,4054,222,0.59634,0.13768765522006685,21.4,9.2,23.0,0.71136,0.5153
587,Margrave110294020,28,2766,73098,3053,0.7091399999999999,0.03611988925785904,229.2,83.0,381.8,0.8216999999999999,0.62558
588,Killing107361576,6,503,15802,543,0.66386,0.09674253666304188,48.8,10.4,59.8,0.8483799999999999,0.55278
589,TalentAgent110690002,6,538,15797,543,0.35466000000000003,0.09963998394219058,83.6,4.8,25.0,0.83232,0.2305
590,Naphthalene114958564,3,216,4026,245,0.55702,0.1870229440469805,27.4,5.4,21.6,0.7903800000000001,0.45282
591,Helping107578363,11,1051,27568,1125,0.48999999999999994,0.2190297970596695,142.2,13.0,82.8,0.8201599999999999,0.37318
592,Levy113308864,20,1905,57549,2059,0.36808,0.09778068111851133,304.8,47.2,107.0,0.6874399999999999,0.2581
593,Table108266235,16,1567,34358,1618,0.79422,0.08791524099949909,91.8,24.4,231.8,0.90116,0.7165
594,Trouser104489008,5,446,10901,495,0.47634,0.08677180648113762,62.2,18.2,36.8,0.6711400000000001,0.37185999999999997
595,OilTanker103845190,4,313,7989,332,0.5062599999999999,0.06277925134947054,39.6,13.2,26.8,0.6938000000000001,0.40275999999999995
596,Headdress103502509,11,1048,24603,1162,0.5872999999999999,0.06025678385045123,122.4,30.4,110.2,0.78278,0.47291999999999995
597,Censor109903936,16,1509,45303,1767,0.7827799999999999,0.07064019818771745,90.0,50.8,263.4,0.8351799999999999,0.74204
598,PlantMaterial114991712,7,662,17879,790,0.46948,0.07668620214875684,104.2,15.4,53.8,0.7750600000000001,0.33914000000000005
599,Laser103643253,6,548,14349,743,0.67042,0.07394436827778028,61.8,21.6,86.8,0.8003600000000001,0.5825400000000001
600,Quantity105855125,29,2874,75502,3356,0.6516399999999999,0.04744869228967221,300.4,92.6,371.0,0.7987,0.5513399999999999
601,Copy103104594,3,252,7879,266,0.34786000000000006,0.25242128753336157,39.4,3.4,13.8,0.71722,0.26312
602,Titanosaur101710747,2,194,4034,310,0.8575799999999999,0.03968734810994556,9.0,8.6,53.0,0.86344,0.85442
603,Flatbread107682624,4,370,9122,422,0.49045999999999995,0.12281696299778788,53.4,8.4,31.0,0.80338,0.36644
604,Righteousness104826235,5,459,12790,475,0.57294,0.2031573439479853,43.6,25.8,51.4,0.6313000000000001,0.53784
605,Poisoner110448568,2,155,4152,175,0.56946,0.0787796318854055,19.2,4.8,15.8,0.7757,0.45524
606,Inspector110208847,4,357,9946,379,0.6847599999999999,0.2392691588985091,30.4,4.2,45.4,0.9116200000000001,0.6091199999999999
607,Coat103057021,5,470,9353,501,0.6599999999999999,0.1390612670731861,46.0,6.6,54.2,0.89108,0.5449999999999999
608,SealingWax104160036,5,403,8578,413,0.62004,0.07236440008733579,38.8,15.2,43.8,0.75676,0.5300800000000001
609,Artillery102746365,22,2112,58403,2736,0.68568,0.021964826427723048,206.2,105.6,341.0,0.7635400000000001,0.62248
610,PrivateDetective110476671,10,993,30902,1094,0.45671999999999996,0.32639092144237103,133.0,12.6,85.8,0.79532,0.38568
611,Inaction114010148,4,359,8706,407,0.51998,0.10882750387654766,48.8,9.0,32.6,0.7784600000000002,0.39662000000000003
612,Echinoderm102316707,2,145,2315,160,0.58234,0.13066685272095596,16.0,6.0,16.0,0.73358,0.5013
613,Draft113377268,34,3383,92409,3678,0.9153399999999999,0.01795846318591879,80.0,40.8,655.6,0.94188,0.8913800000000001
614,Coordinator109963914,12,1112,27555,1230,0.8150999999999999,0.03601260890299397,65.6,16.2,180.4,0.91766,0.73472
615,Recommendation106671637,16,1541,41960,1871,0.76634,0.1271951665748349,119.6,34.0,254.6,0.87462,0.6894199999999999
616,Cicada102256656,2,152,2594,224,0.8048399999999999,0.08673540453586415,10.8,4.8,34.0,0.87314,0.7529
617,Qualification104717139,66,6570,180913,7810,0.78766,0.07308087574735268,446.8,149.6,1115.4,0.87984,0.7161
618,Abstractionist109758424,12,1104,35990,1534,0.8953200000000001,0.03404793092098255,51.6,7.4,255.2,0.9725400000000001,0.83178
619,Ferry103329663,8,784,19114,880,0.67288,0.060874934086206624,76.0,19.6,100.0,0.83582,0.5675999999999999
620,Fairy109540430,13,1289,36591,1404,0.32087999999999994,0.12095788357936824,222.8,12.0,58.0,0.79922,0.20573999999999998
621,Chiton103021121,2,120,1424,136,0.66038,0.18833404790424912,11.2,5.6,16.0,0.74536,0.59634
622,ExecutiveAgency108123696,14,1345,38341,1363,0.67976,0.08817232218786121,116.6,26.4,156.0,0.8538599999999998,0.5718799999999999
623,Spice115050011,4,375,10842,425,0.21372,0.11868842235028657,73.6,4.8,11.4,0.75412,0.1337
624,Waterfowl101845132,13,1243,24530,1664,0.8838199999999998,0.015304692090989605,53.4,20.0,279.4,0.9330999999999999,0.8399599999999999
625,Hagiographer110155692,7,612,20413,649,0.47962000000000005,0.20600362521082,81.0,9.8,48.8,0.83764,0.37716
626,Seafood107776866,3,253,5301,351,0.64898,0.15639440399195872,29.4,11.0,40.8,0.7651600000000001,0.5697599999999999
627,Caliph109887496,18,1773,53812,2167,0.8001199999999999,0.07334241337725395,117.6,34.2,315.8,0.90442,0.7281599999999999
628,Ratite101517565,7,662,18434,891,0.7303999999999999,0.09721917506335877,63.2,16.2,115.0,0.8683799999999999,0.6368
629,Cirque109245515,2,106,3051,123,0.63452,0.06898757569301879,12.4,1.0,12.2,0.9314199999999999,0.4866
630,Persecution100420477,8,744,22023,818,0.68814,0.18343769078354644,67.2,12.6,96.4,0.87074,0.59432
631,Pteridophyte111545524,4,347,8921,550,0.68488,0.07412053426682783,46.8,9.0,63.2,0.87112,0.56834
632,Glossary106420781,18,1706,42502,1732,0.386,0.09568788847079863,258.4,14.6,88.0,0.84472,0.25348000000000004
633,Illusion105939636,27,2640,75744,2851,0.5487599999999999,0.14670403675427612,330.4,36.8,239.8,0.8554600000000001,0.41836
634,Sketch104227144,2,164,4655,197,0.47078,0.12863406080817008,26.2,1.8,13.2,0.8720000000000001,0.33052
635,ComputerArchitecture106725249,6,533,11980,657,0.63758,0.16027476906862162,58.6,19.0,72.8,0.7733800000000001,0.5506800000000001
636,Footing113790912,14,1384,36891,1468,0.38894,0.0930251277881412,214.0,26.6,79.6,0.74196,0.26904
637,Rebellion100962129,25,2496,71096,2578,0.6497400000000001,0.07770605124441726,236.4,61.0,279.2,0.81634,0.54176
638,DietarySupplement107562495,5,411,11289,445,0.29818,0.1128764705330566,71.4,9.2,17.6,0.70224,0.20098000000000002
639,Vespid102212602,3,235,2003,251,0.925,0.009165587815301303,4.6,2.8,45.6,0.9448399999999999,0.9080400000000001
640,InfectiousDisease114127211,6,510,12761,548,0.3108,0.12572272666467268,87.0,8.4,22.6,0.7150199999999999,0.2065
641,Morality104846770,103,10214,297254,14344,0.8129799999999999,0.052721547776976366,688.2,294.8,2180.6,0.8777199999999998,0.7578600000000001
642,Hieroglyph106403679,13,1254,36110,1515,0.5019,0.0812376021310329,187.2,35.2,115.8,0.7652800000000001,0.37878
643,Cutlery103153375,5,439,10464,471,0.42012,0.20864472579003765,64.0,8.2,30.2,0.7470600000000001,0.31706
644,Output100914632,7,611,17175,729,0.38688,0.13541564754488308,105.8,8.4,40.0,0.80152,0.26318
645,Acne114222112,5,480,14940,614,0.59376,0.09118273082113741,61.0,23.0,61.8,0.7493399999999999,0.5013
646,Friar110111903,6,556,17478,569,0.69174,0.3053048614090513,42.0,6.6,71.8,0.8695,0.6378600000000001
647,Mausoleum103732114,8,763,19673,831,0.55056,0.11399074699290289,95.4,16.8,70.8,0.80556,0.42935999999999996
648,Agronomist109780120,13,1233,30570,1260,0.56386,0.08381340226956545,139.0,33.0,113.2,0.7706600000000001,0.44966
649,Attacker109821253,14,1302,35350,1434,0.47230000000000005,0.061106169901246454,188.0,30.0,98.8,0.76252,0.3428
650,Gerbil102343772,2,189,2375,219,0.84558,0.07380979338814056,9.2,3.0,34.6,0.9162399999999999,0.7861800000000001
651,OpticalPhenomenon111490638,8,735,18168,914,0.66584,0.11924513574984934,84.6,14.2,98.2,0.8751800000000001,0.55286
652,Charge113306870,5,428,10287,476,0.47328000000000003,0.04867933442437354,61.8,12.0,33.4,0.7478,0.3519
653,ArtSchool102746978,11,1056,29307,1084,0.7213200000000001,0.13165466038086157,77.8,21.6,139.0,0.86606,0.6402599999999999
654,Definition106744396,21,2022,60105,2191,0.5812600000000001,0.22724242209587542,217.4,55.2,220.8,0.77858,0.5039199999999999
655,Escapee110062905,22,2197,67309,2296,0.5705600000000001,0.19788686262609753,247.4,31.2,211.8,0.8682400000000001,0.46604
656,Anniversary115249799,15,1414,39673,1576,0.67528,0.09340566149864792,133.2,35.2,182.0,0.8344400000000001,0.5763800000000001
657,Vole102339376,3,267,4699,293,0.78894,0.06484731605856943,15.4,7.6,43.2,0.85196,0.7359600000000001
658,Earldom114432875,22,2131,63310,2381,0.79836,0.01987919515473399,118.8,61.2,357.4,0.8540199999999999,0.75038
659,TrueFrog101640846,3,208,5534,299,0.7707,0.06348476982710104,17.4,7.2,42.4,0.85662,0.7035
660,Lobbyist110268629,18,1737,51060,1818,0.49096,0.1288074780437844,230.2,34.6,133.4,0.7801199999999999,0.36704000000000003
661,Force105194578,23,2296,65979,2540,0.5696399999999999,0.1269775192701448,271.2,66.4,236.8,0.7722199999999999,0.46205999999999997
662,Commercial107250034,3,223,6675,235,0.3621,0.09108714508645005,35.4,4.6,11.6,0.71146,0.24587999999999996
663,Larceny100780889,17,1697,56361,1850,0.77932,0.11906498057783403,103.0,50.8,267.0,0.83934,0.73418
664,Fluid114939445,6,533,13701,582,0.42514,0.08733646661046002,80.8,13.0,35.6,0.72404,0.30422000000000005
665,Atom114619225,20,1965,57179,3031,0.7193400000000001,0.05980276247799929,222.4,74.4,394.4,0.83598,0.63322
666,Therapy100661091,7,605,16274,694,0.5770600000000001,0.06498961763235722,75.4,16.4,63.4,0.79486,0.45768
667,Pyridine114692510,6,515,10243,636,0.67752,0.031175336405562686,54.2,15.0,73.0,0.8305,0.57372
668,Fraud100753685,15,1476,43489,1541,0.3837,0.14945012545996741,228.4,14.4,79.8,0.8210200000000001,0.25962
669,Purine114706749,5,435,11299,598,0.7383000000000001,0.08488573496177082,43.0,10.4,76.6,0.88202,0.63604
670,PrimeNumber113594302,8,779,23097,2191,0.8868600000000001,0.042433411364159755,63.6,26.6,374.6,0.9299,0.84834
671,Special107166851,24,2304,67153,2402,0.66524,0.142665981929821,210.6,41.6,269.8,0.8617600000000001,0.56406
672,Meme105985126,27,2622,78514,2848,0.38168,0.12419594840412468,422.6,30.6,147.0,0.8088200000000001,0.25694
673,Good105159725,9,827,24005,865,0.39924,0.1948540335738524,123.0,11.8,50.0,0.7116,0.28524000000000005
674,Khan110230097,14,1305,33754,1812,0.75912,0.05754634306365609,111.4,46.6,251.0,0.84328,0.69208
675,Ammonite109195958,6,581,6425,677,0.78248,0.04356192833197355,32.6,24.2,102.8,0.81024,0.7597799999999999
676,SportsEquipment104285146,10,968,26372,1660,0.81326,0.04785555767097484,76.6,35.8,255.4,0.87478,0.76216
677,Field108659446,2,143,3053,166,0.7601199999999999,0.03919971428467305,10.8,3.2,22.4,0.8739799999999999,0.67376
678,Profanity107128527,7,603,19130,643,0.6260399999999999,0.14349034253217183,61.0,14.0,67.6,0.82622,0.52654
679,Position105079866,3,215,5351,410,0.82886,0.045581118898070094,21.6,3.8,60.4,0.93136,0.75144
680,Cyst114202996,3,279,4614,306,0.6853800000000001,0.10425761171252677,24.8,7.6,36.4,0.82022,0.59264
681,Particle109386422,12,1119,30054,1293,0.56204,0.15151874603493787,136.2,36.4,122.4,0.76602,0.4718
682,Epistemologist110062385,28,2767,87513,3510,0.8553,0.07783199856100317,147.6,30.6,554.4,0.94708,0.78806
683,Astrologer109817816,33,3228,110008,3827,0.7412400000000001,0.07273803956665316,283.2,43.6,482.4,0.9163,0.6282000000000001
684,Passerine101524359,10,998,17495,1266,0.8615999999999999,0.03186383529959944,53.6,9.8,199.6,0.954,0.78808
685,Drawbridge103233744,4,306,8603,360,0.7897799999999999,0.08998062902647436,18.4,10.0,53.6,0.8400400000000001,0.7468199999999999
686,End115266911,16,1519,44827,1991,0.8431999999999998,0.07510986619612632,94.6,28.8,303.6,0.9148400000000001,0.7901999999999999
687,Disease114070360,248,24779,595953,34708,0.76404,0.024795693174420413,2089.4,893.2,4852.4,0.8439599999999998,0.6984199999999999
688,MetallicElement114625458,10,994,27121,1123,0.5771,0.17194072234348673,119.4,23.0,105.2,0.80374,0.47318
689,Pogrom100421210,8,744,22023,818,0.68814,0.18343769078354644,67.2,12.6,96.4,0.87074,0.59432
690,Cooperation101202904,3,296,8312,326,0.6265799999999999,0.07220380599386712,31.6,8.4,33.6,0.80576,0.51552
691,Believer109848489,48,4731,144586,6140,0.77118,0.019433105773396086,376.6,129.4,851.4,0.8687799999999999,0.6963799999999999
692,TransitLine104472098,8,754,18793,2396,0.9135,0.02196014571900652,44.4,34.2,434.8,0.92272,0.90464
693,Oncologist110377633,3,239,6238,248,0.5929599999999999,0.06778529634072569,26.2,5.8,23.4,0.8091200000000001,0.47152000000000005
694,Vibist110749928,10,981,24950,1039,0.6530600000000001,0.14127181743008757,100.8,4.6,107.0,0.9561399999999999,0.51468
695,LanguageSchool108282950,4,364,10229,388,0.6701599999999999,0.1901995751835424,33.8,4.6,43.8,0.8971600000000001,0.5662
696,Phobia114381416,5,457,11674,508,0.65392,0.02174041397949913,47.6,9.6,54.0,0.84906,0.53234
697,Position106208751,8,719,18383,735,0.32952,0.2015706268284147,112.8,10.0,34.2,0.68472,0.23035999999999998
698,UrbanLegend106682952,13,1229,33435,1294,0.4335,0.13189852159899293,181.8,9.2,77.0,0.89064,0.29684000000000005
699,Band102784218,4,393,10062,451,0.49408,0.08094732608307702,53.0,23.2,37.2,0.6161,0.41290000000000004
700,Lemma106751833,3,279,5690,293,0.7419600000000001,0.13851620266236006,19.8,6.4,38.8,0.85382,0.6624399999999999
701,SulfaDrug104352070,2,183,3963,237,0.603,0.09643443368423957,23.2,7.6,24.2,0.7650399999999999,0.506
702,DataStructure105728493,17,1665,44186,2063,0.5603200000000002,0.03065207333933544,226.4,64.2,186.2,0.7430800000000001,0.45031999999999994
703,Glycoprotein114888310,9,841,21791,1178,0.71774,0.07583768456381036,83.4,32.2,152.2,0.8181200000000001,0.6408
704,RanchHand110506544,8,722,19192,793,0.6159,0.23011554488995306,73.6,9.8,85.0,0.90382,0.52462
705,RegulatoryAgency108353406,16,1546,49017,1711,0.7247600000000001,0.11944532807941884,117.2,45.4,225.0,0.8227400000000001,0.65608
706,Defamation106719579,26,2597,78465,2778,0.5387000000000001,0.10209669926104371,324.6,54.6,231.0,0.812,0.41423999999999994
707,OilRefinery103844673,2,180,4442,187,0.64604,0.05262419975638583,17.2,4.8,20.2,0.80852,0.5398400000000001
708,Fluorescein114987695,3,250,5792,318,0.6099,0.12298159211849553,31.0,7.6,32.6,0.8088000000000001,0.50644
709,HiredHand110176679,9,884,23990,1018,0.66986,0.0981582721934326,95.2,9.4,108.4,0.9233600000000001,0.53694
710,Plantation113252513,10,937,22943,1064,0.66632,0.03702007023224024,88.8,34.4,124.0,0.7835599999999999,0.58148
711,Infection113498404,6,539,9508,643,0.86188,0.03289367112378914,25.2,7.8,103.4,0.9296199999999999,0.80414
712,Antibody115027189,10,904,20494,1222,0.74234,0.0582163757030614,80.8,31.4,163.6,0.83754,0.6694
713,NervousTissue105296775,13,1202,26143,1479,0.6854,0.05950159661723372,120.0,37.2,175.8,0.8246399999999999,0.59024
714,HandTool103489162,6,544,14059,617,0.41468,0.11066962365527407,88.0,8.6,35.4,0.79914,0.28754
715,Hog102395406,3,294,7684,326,0.53144,0.10775465836797961,38.4,9.0,26.8,0.76716,0.41178
716,Addition102679415,8,791,19452,879,0.3017,0.12692383542896896,141.2,11.0,34.6,0.72732,0.19604000000000002
717,Convict109963159,7,663,18406,686,0.4767799999999999,0.1983946410566576,89.2,5.6,48.0,0.8685,0.35014
718,Royalty108153437,39,3896,117907,4312,0.6545399999999999,0.08667104706878762,391.6,90.6,470.8,0.8338599999999999,0.5443200000000001
719,Costumier109968259,15,1492,36255,1652,0.6787199999999999,0.06890902408248138,150.8,16.4,179.6,0.91616,0.54374
720,Matrix108267640,13,1299,31436,1717,0.6207800000000001,0.05641401953415481,154.4,72.0,189.0,0.72134,0.54762
721,Foreman110104209,23,2246,64102,2795,0.7481599999999999,0.05934093359562184,196.6,41.0,362.4,0.89646,0.64524
722,Jet103595860,40,3992,99929,5149,0.8438399999999999,0.03714784515957822,220.6,76.8,809.2,0.91242,0.78546
723,Carpenter109896685,9,836,23420,839,0.53438,0.25277839622879167,95.6,12.2,72.2,0.77024,0.43074
724,Glider103439814,5,427,8782,566,0.6772400000000001,0.07119703926428403,49.6,10.0,63.6,0.8608,0.5607800000000001
725,Protozoan101389507,3,277,6375,361,0.59214,0.09121088970073694,35.2,13.0,37.0,0.73306,0.5027200000000001
726,Autograph106407094,2,153,5042,210,0.8113999999999999,0.09148558356375062,11.6,2.4,30.4,0.9362,0.7301
727,MilitaryAcademy108279524,31,3043,85214,3387,0.8366399999999998,0.03802034192376499,140.8,67.0,536.6,0.88872,0.7918000000000001
728,Autocracy108361001,31,3054,83647,3218,0.58102,0.08808728398582852,348.6,63.0,295.0,0.82248,0.457
729,Judiciary108166187,7,685,18796,703,0.54064,0.06490009553151674,76.2,32.2,64.4,0.6668999999999999,0.45810000000000006
730,Alchemist109781921,22,2153,68600,2500,0.6874,0.10899080695177917,212.2,33.8,287.8,0.8947600000000001,0.5715
731,Set107999699,7,628,17665,679,0.6104,0.13273493888196886,68.8,12.4,67.0,0.83894,0.49617999999999995
732,Builder115097209,3,294,6533,310,0.4808,0.1258580946939846,38.2,9.2,23.8,0.7289199999999999,0.38543999999999995
733,InorganicCompound114919511,5,414,10064,434,0.5159,0.16471346028785866,51.0,11.0,35.8,0.73782,0.40906000000000003
734,Alloy114586769,18,1754,48358,2150,0.65508,0.10749127220383986,185.4,66.4,244.6,0.77824,0.5700000000000001
735,DiagnosticTest105739043,5,412,9857,478,0.43498000000000003,0.042538848127329436,65.6,11.0,30.0,0.73734,0.31038
736,Formula106731802,24,2310,60491,2846,0.8120799999999999,0.08034753014250035,134.8,68.6,434.4,0.86456,0.76934
737,MalevolentProgram106573020,6,523,14053,621,0.69184,0.09357323548964201,50.4,14.2,73.8,0.8352999999999999,0.59512
738,Minesweeper103769100,5,450,8686,479,0.80374,0.048219357108945364,22.0,14.2,73.8,0.8387399999999999,0.77178
739,Succulent113084184,5,488,10117,638,0.6708000000000001,0.04539343564878075,52.0,21.8,75.6,0.7774599999999999,0.5921799999999999
740,Tavern104395875,11,1030,24774,1078,0.6092000000000001,0.1435651489742549,104.0,34.4,111.6,0.75046,0.5215000000000001
741,Secularist110574538,8,781,23686,831,0.5671800000000001,0.19554346217657087,95.2,3.4,71.2,0.93956,0.43054
742,PrimaBallerina110471640,6,579,14383,762,0.8393999999999998,0.048053719939251324,34.6,9.0,117.8,0.92746,0.7686999999999999
743,Berry107742704,8,750,22321,982,0.69268,0.12472724481844376,77.4,23.2,119.0,0.82616,0.60642
744,Campsite108518171,5,464,9953,473,0.6668399999999999,0.06292940806967756,42.8,8.6,51.8,0.8584399999999999,0.54678
